,brand_name,price,pred,name,name_token,item_description
47713,_missing_,17.0,17.0074335763,nwt bundle 6 fructis hair supplies,nwt bundle 6 fructis hair supplies,3 leave in conditioners and 3 soothing milk all brand new bundle to save shipping
119365,NFL,12.0,12.0053868245,girls 49ers tops,girls 49ers tops,girl 7-8 top and sweater good condition
85373,_missing_,21.0,20.9908115755,grey's anatomy scrub set size l,grey ' s anatomy scrub set size l,"gently used condition scrub set. grey's anatomy by barco. these are fantastic quality scrubs. made to last for years! dark grey set. top has wear to the inside fabric tag, otherwise great condition. bottoms have light pilling between thighs and some small spotting on the bottom of the pant legs as shown in last photo. have not tried to remove because it isn't noticeable when wearing. both size large l"
86189,Under Armour,9.0,8.99578268159,ua heat gear tank top,ua heat gear tank top,white sz large good cond.
2721,Columbia,16.0,15.992791965,columbia jacket women's medium,columbia jacket women ' s medium,pre owned good condition smoke free home size medium has a hood
113377,Rue21,7.0,6.99656575502,rue 21 bikini top free ship,rue 21 bikini top free ship,"flattering push up! no fading, barely worn but there is a flaw in the third picture that will come off in the wash."
78950,MLB,6.0,5.99699420403,2011 bowman bryce harper rookie rc mint,2011 bowman bryce harper rookie rc mint,2011 bryce harper bowman rookie card rc
71980,_missing_,15.0,15.006927519,black strappy bralette sport bra l-xl,black strappy bralette sport bra lxl,"new black strappy front padded bralette sports bra in a size l-xl , adjustable shoulder straps, removable cups. perfect to wear under your favorite shirt or dress! gym, yoga , running , weight lifting. sizes available s-m and l-xl. other colors available."
111084,_missing_,41.0,40.9817467116,cookware set12 pc hard anodized nonstick,cookware set12 pc hard anodized nonstick,new in the box 12 pcs
137926,PINK,14.0,13.9934745133,vs pink bag,vs pink bag,gym bag used but has a lot of life left to it
53686,_missing_,12.0,11.9943009006,2 pairs   new york luxury lashes,2 pairs new york luxury lashes,"new york luxury lashes rare super model style lashes shipping out today   2 pairs thick and glamorous false wispy demo eyelashes free shipping cruelty free  kylie, koko, lilly, 3d , these are not mink"
138650,PINK,18.0,17.9916661912,victoria secret crew neck pullover,victoria secret crew neck pullover,"victoria secret ""pink"" pullover crew sweatshirt  size:  medium black with white love pink logo material is 60% cotton/40%polyester blend. boxy style with love pink logo in large lettering - cute everyday crew! good condition  - no rips, stains, holes, tears, or odors - wear/piling- please see all pictures for best description and feel free to message me with any additional questions. measurements (lying flat): neck to hem:  20 1/2"" armpit to armpit chest:  19"" shoulder to sleeve length: 25"""
4337,Younique,27.0,26.9877116922,younique touch mineral loose powder foun,younique touch mineral loose powder foun,younique touch mineral loose powder foundation shade is satin new in box free shipping
85626,_missing_,14.0,13.9933338791,nice metal cross look!,nice metal cross look,nice decorative cross. galvanized steel look. says it is well with my soul.
133844,_missing_,29.0,28.9866519938,lularoe tc leggings - black,lularoe tc leggings black,"black solid tc lularoe leggings! brand new, no tags!"
59038,Victoria's Secret,25.0,24.9883363895,nwt victoria's secret incredible sports,nwt victoria ' s secret incredible sports,nwt victoria's secret incredible sports bra sz 38d
38799,_missing_,36.0,36.0168160007,sonic impact video55 ipod player,sonic impact video55 ipod player,"sonic impact video55 ipod player in excellent condition! i just don't use it. *portable speaker/display system designed for all ""dockable"" ipods** *crystal-clear, 7-inch widescreen lcd display with 480 x 234 resolution *pair of aluminum cone neodymium drivers and class d digital amp *built-in ipod docking station; 3.5 mm auxiliary input for other devices *measures 8.7 x 1.7 x 6.5 inches (w x h x d); includes power adaptor. everything works!! :0) smoke free home"
62027,Hollister,10.0,10.0050001072,men's hollister logo tee,men ' s hollister logo tee,size x but fits like a large. good condition.
91408,_missing_,11.0,10.9944433826,3/4 sleeve blouse xxl rxb,3 4 sleeve blouse xxl rxb,rxb womens 2xl stripped shirt
23473,Revlon,10.0,9.99489560391,6 revlon kiss balm,6 revlon kiss balm,no free ship - price is firm
16273,SeneGence,26.0,26.0126794531,pink posey shadowsense,pink posey shadowsense,no description yet
91,Crocs,10.0,9.9948211197,toddler crocs size 6-7,toddler crocs size 67,euc fuzzy purple lining
63307,_missing_,10.0,9.99479158336,samsung magic case anti gravity case,samsung magic case anti gravity case,"free shipping samsung galaxy compatible models: galaxy s7 galaxy s7 edge please message me both the color and model of the device you'll want the item to be for. black or white description with suction technology, you can stick your case to: - mirrors - windows - kitchen - cabinets - tile - whiteboards -metal - and many other smooth, flat, non-porouse surfaces the anti-gravity case is perfect for going hands-free while taking selfies, skyping, having facetime conversations, recording video blogs, live streaming with periscope and meerkat and much more!"
148206,Bath & Body Works,18.0,18.0090099045,bath and body works pumpkin pecan waffle,bath and body works pumpkin pecan waffle,brand new bath and body works 3 wick candle in pumpkin pecan waffles price and shipping is firm. shipping reflects the new rates charged. ships within 1-3 business days.
117106,Nintendo,24.0,24.0119644237,pokemon red version excellent condition!,pokemon red version excellent condition,game boy pok mon red version in good condition and saves
133202,Nordstrom,10.0,10.005273689,strapless colorful romper,strapless colorful romper,cute summery strapless pattern romper. in great condition - size medium fits more like a small
138288,Steve Madden,14.0,14.0072550531,steven madden wallet,steven madden wallet,in great condetion love the wallet just a little to big for me.
99150,_missing_,10.0,9.99467024576,skirt extender,skirt extender,"off white, skirt extender, small, never worn"
33884,_missing_,36.0,35.981983215,lularoe tc flamingos,lularoe tc flamingos,new tc
47432,Ray-Ban,29.0,29.0146738117,quay odin sunglasses,quay odin sunglasses,i bought these from here. they are in mint condition come with pouch. i didn't like how they looked on me so that is why i'm selling.
44068,PINK,35.0,35.0177752676,bling varsity crew,bling varsity crew,"like new size xs (runs a little bigger) lightweight dark grey retails for 70 all sequins in tact, no flaws"
84812,_missing_,21.0,21.010871639,"new, the ultimate zumba dvd experience",new the ultimate zumba dvd experience,"new, and in unopened packages(only opened the box to show) ultimate zumba fitness dvd experience! for everyone at any fitness level! start your new years resolution of in the privacy of your own home, with an awesome set. the set includes two zumba toning sticks, a set of 7 dvds, a pack of 3 multi colored bracelets, and a best of exhilarate soundtrack. including belly dancing, salsa, reggae and much more!"
136615,The North Face,19.0,19.0099145026,the north face hat,the north face hat,nwt
5651,_missing_,8.0,8.00447059147,"1/2"" plugs",1 2 plugs,"pink/fuchsia glitter tunnels. used, but look perfectly new. the backs screw on they are 1/2 inch. they will also be delivered 100% sanitized tags: tunnels, plugs, gauges, 1/2 inch, body jewelry"
78676,Kate Spade,71.0,70.9638702967,kate spade wallet,kate spade wallet,"brand new wallet a high-gloss metallic finish gives kate spade new york's clean-lined, zip around wallet a brightness boost. interior zip compartment, 12 interior card slots, two interior bill slots, exterior slip pocket 7.5""w x 1""d x 4.5""h coated canvas color: baja rose"
81735,_missing_,15.0,14.9918829135,kylie birthday edition mini set,kylie birthday edition mini set,"includes : exposed , dolce k , koko k , candy k & dolce liquid lip stick only free fast shipping"
126974,_missing_,9.0,9.00509477336,purifying beep cleansing peel off mask,purifying beep cleansing peel off mask,"   purifying peel-off face mask. made bamboo charcoal with vitamin a, vitamin e and b5. helps purifying skin. increase vitality and smoothed the skin texture. deep cleansing peel off mask removes dulling surface cells and impurities while vitamins and plant extract soften the skin to restore a youthful glow. removes blackheads. acne treatment. 50 ml ingredients: activated carbon (bamboo charcoal), oat extract, grapefruit, vitamin b5,rosemary extract, calendula extract, vitamin a, vitamin e, citrus peel extract. usage: clean the skin throughly, dry and appy the masque on desired area(avoid eybrow,eyes,and lips).peel off the mask after 20-30 minutes.to achieve better results,apply toner to cleans the pores throughly prior to mask application on the skin.   "
47802,Nike,46.0,46.0239696738,penny 5,penny 5,pink great condition worn once
5161,Too Faced,15.0,15.0081622121,4 pc travel mascara set,4 pc travel mascara set,too faced better than sex make up forever excessive lash elizabeth mott benefit they're real
29410,_missing_,10.0,10.0056623838,philadelphia eagles money clip,philadelphia eagles money clip,licensed nfl team logo money clip
56584,_missing_,14.0,14.0077396485,carli bybel eyeshadow palette,carli bybel eyeshadow palette,carli bybel eyeshadow palette from bh cosmetics. authentic. some of the colors have been used some just swatched.
111698,Apple,71.0,70.9624852615,iphone 5c -   16gb   at&t,iphone 5c 16gb att,up for sale is my other daughter s old iphone. she recently got my life s old iphone 6s plus so we have no need for this phone. everything works 100% comes with sync cable only. questions let me know.
7199,Hot Topic,11.0,10.9937449747,saved for allesandra,saved for allesandra,plugs and swirls
48747,Apple,89.0,88.9528480479,iphone 5 unlocked.,iphone 5 unlocked,  16gb  . has a lot of scrapes and bumps. works perfectly fine just got the screen replaced but they didn't do such a good job so there is a small piece that broke off from the bottom. does not come with the box or charger.
100209,_missing_,19.0,19.0105275046,bare minerals bundle,bare minerals bundle,"4 never used very pigmented eyeshadows and one ""all over face color"" could use as eyeshadow or blush! all never used. retails for [rm] each"
